NOC Major Group,NOC Minor Group,NOC Title,Economic region code,Economic region name,Minimum wage,Median wage,Maximum wage
73,7322,Motor vehicle body repairers,3595,Northwest,15.0,21.0,35.0
73,7331,Oil and solid fuel heating mechanics,3510,Ottawa,,,
73,7331,Oil and solid fuel heating mechanics,3515,Kingston--Pembroke,,,
73,7331,Oil and solid fuel heating mechanics,3520,Muskoka--Kawarthas,,,
73,7331,Oil and solid fuel heating mechanics,3530,Toronto,17.5,25.0,37.5
73,7331,Oil and solid fuel heating mechanics,3540,Kitchener--Waterloo--Barrie,,,
73,7331,Oil and solid fuel heating mechanics,3550,Hamilton--Niagara Peninsula,,,
73,7331,Oil and solid fuel heating mechanics,3560,London,,,
73,7331,Oil and solid fuel heating mechanics,3570,Windsor--Sarnia,,,
73,7331,Oil and solid fuel heating mechanics,3580,Stratford--Bruce Peninsula,,,
73,7331,Oil and solid fuel heating mechanics,3590,Northeast,,,
73,7331,Oil and solid fuel heating mechanics,3595,Northwest,,,
73,7332,Appliance servicers and repairers,3510,Ottawa,15.52,22.5,32.33
73,7332,Appliance servicers and repairers,3515,Kingston--Pembroke,,,
73,7332,Appliance servicers and repairers,3520,Muskoka--Kawarthas,,,
73,7332,Appliance servicers and repairers,3530,Toronto,15.5,22.0,32.0
73,7332,Appliance servicers and repairers,3540,Kitchener--Waterloo--Barrie,15.52,22.5,32.33
73,7332,Appliance servicers and repairers,3550,Hamilton--Niagara Peninsula,15.52,22.5,32.33
73,7332,Appliance servicers and repairers,3560,London,15.52,22.5,32.33
73,7332,Appliance servicers and repairers,3570,Windsor--Sarnia,,,
73,7332,Appliance servicers and repairers,3580,Stratford--Bruce Peninsula,17.31,23.0,28.0
73,7332,Appliance servicers and repairers,3590,Northeast,15.52,22.5,32.33
73,7332,Appliance servicers and repairers,3595,Northwest,,,
73,7333,Electrical mechanics,3510,Ottawa,30.0,30.0,63.0
73,7333,Electrical mechanics,3515,Kingston--Pembroke,,,
73,7333,Electrical mechanics,3520,Muskoka--Kawarthas,,,
73,7333,Electrical mechanics,3530,Toronto,30.0,30.0,63.0
73,7333,Electrical mechanics,3540,Kitchener--Waterloo--Barrie,30.0,30.0,63.0
73,7333,Electrical mechanics,3550,Hamilton--Niagara Peninsula,30.0,30.0,63.0
73,7333,Electrical mechanics,3560,London,,,
73,7333,Electrical mechanics,3570,Windsor--Sarnia,,,
73,7333,Electrical mechanics,3580,Stratford--Bruce Peninsula,,,
73,7333,Electrical mechanics,3590,Northeast,30.0,30.0,63.0
73,7333,Electrical mechanics,3595,Northwest,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3510,Ottawa,21.63,28.0,36.64
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3515,Kingston--Pembroke,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3520,Muskoka--Kawarthas,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3530,Toronto,21.63,28.0,36.64
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3540,Kitchener--Waterloo--Barrie,21.63,28.0,36.64
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3550,Hamilton--Niagara Peninsula,21.63,28.0,36.64
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3560,London,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3570,Windsor--Sarnia,21.63,28.0,36.64
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3580,Stratford--Bruce Peninsula,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3590,Northeast,,,
73,7334,"Motorcycle, all-terrain vehicle and other related mechanics",3595,Northwest,,,
73,7335,Other small engine and small equipment repairers,3510,Ottawa,15.0,19.0,27.25
73,7335,Other small engine and small equipment repairers,3515,Kingston--Pembroke,15.0,19.0,27.25
73,7335,Other small engine and small equipment repairers,3520,Muskoka--Kawarthas,,,
73,7335,Other small engine and small equipment repairers,3530,Toronto,15.0,18.0,27.0
73,7335,Other small engine and small equipment repairers,3540,Kitchener--Waterloo--Barrie,15.0,19.0,27.25
73,7335,Other small engine and small equipment repairers,3550,Hamilton--Niagara Peninsula,15.0,19.0,27.25
73,7335,Other small engine and small equipment repairers,3560,London,,,
73,7335,Other small engine and small equipment repairers,3570,Windsor--Sarnia,,,
73,7335,Other small engine and small equipment repairers,3580,Stratford--Bruce Peninsula,,,
73,7335,Other small engine and small equipment repairers,3590,Northeast,,,
73,7335,Other small engine and small equipment repairers,3595,Northwest,,,
73,7361,Railway and yard locomotive engineers,3510,Ottawa,,,
73,7361,Railway and yard locomotive engineers,3515,Kingston--Pembroke,,,
73,7361,Railway and yard locomotive engineers,3520,Muskoka--Kawarthas,,,
73,7361,Railway and yard locomotive engineers,3530,Toronto,20.83,36.0,57.69
73,7361,Railway and yard locomotive engineers,3540,Kitchener--Waterloo--Barrie,,,
73,7361,Railway and yard locomotive engineers,3550,Hamilton--Niagara Peninsula,,,
73,7361,Railway and yard locomotive engineers,3560,London,,,
73,7361,Railway and yard locomotive engineers,3570,Windsor--Sarnia,,,
73,7361,Railway and yard locomotive engineers,3580,Stratford--Bruce Peninsula,,,
73,7361,Railway and yard locomotive engineers,3590,Northeast,20.83,36.0,57.69
73,7361,Railway and yard locomotive engineers,3595,Northwest,,,
73,7362,Railway conductors and brakemen/women,3510,Ottawa,,,
73,7362,Railway conductors and brakemen/women,3515,Kingston--Pembroke,,,
73,7362,Railway conductors and brakemen/women,3520,Muskoka--Kawarthas,,,
73,7362,Railway conductors and brakemen/women,3530,Toronto,22.5,40.0,47.01
73,7362,Railway conductors and brakemen/women,3540,Kitchener--Waterloo--Barrie,22.5,40.0,47.01
73,7362,Railway conductors and brakemen/women,3550,Hamilton--Niagara Peninsula,,,
73,7362,Railway conductors and brakemen/women,3560,London,22.5,40.0,47.01
73,7362,Railway conductors and brakemen/women,3570,Windsor--Sarnia,,,
73,7362,Railway conductors and brakemen/women,3580,Stratford--Bruce Peninsula,,,
73,7362,Railway conductors and brakemen/women,3590,Northeast,25.17,34.68,52.08
73,7362,Railway conductors and brakemen/women,3595,Northwest,22.5,40.0,47.01
73,7371,Crane operators,3510,Ottawa,24.0,32.0,45.0
73,7371,Crane operators,3515,Kingston--Pembroke,24.0,32.0,45.0
73,7371,Crane operators,3520,Muskoka--Kawarthas,24.0,32.0,45.0
73,7371,Crane operators,3530,Toronto,24.0,32.0,45.0
73,7371,Crane operators,3540,Kitchener--Waterloo--Barrie,24.0,32.0,45.0
73,7371,Crane operators,3550,Hamilton--Niagara Peninsula,27.4,29.78,38.0
73,7371,Crane operators,3560,London,24.0,32.0,45.0
73,7371,Crane operators,3570,Windsor--Sarnia,,,
73,7371,Crane operators,3580,Stratford--Bruce Peninsula,24.0,32.0,45.0
73,7371,Crane operators,3590,Northeast,30.0,34.0,38.0
73,7371,Crane operators,3595,Northwest,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3510,Ottawa,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3515,Kingston--Pembroke,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3520,Muskoka--Kawarthas,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3530,Toronto,22.0,30.0,40.0
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3540,Kitchener--Waterloo--Barrie,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3550,Hamilton--Niagara Peninsula,22.0,30.0,40.0
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3560,London,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3570,Windsor--Sarnia,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3580,Stratford--Bruce Peninsula,,,
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3590,Northeast,23.0,29.97,38.9
73,7372,"Drillers and blasters - surface mining, quarrying and construction",3595,Northwest,,,
73,7373,Water well drillers,3510,Ottawa,,,
73,7373,Water well drillers,3515,Kingston--Pembroke,,,
73,7373,Water well drillers,3520,Muskoka--Kawarthas,,,
73,7373,Water well drillers,3530,Toronto,,,
73,7373,Water well drillers,3540,Kitchener--Waterloo--Barrie,,,
73,7373,Water well drillers,3550,Hamilton--Niagara Peninsula,,,
73,7373,Water well drillers,3560,London,,,
73,7373,Water well drillers,3570,Windsor--Sarnia,,,
73,7373,Water well drillers,3580,Stratford--Bruce Peninsula,,,
73,7373,Water well drillers,3590,Northeast,,,
73,7373,Water well drillers,3595,Northwest,,,
73,7381,Printing press operators,3510,Ottawa,15.0,22.32,33.0
73,7381,Printing press operators,3515,Kingston--Pembroke,,,
73,7381,Printing press operators,3520,Muskoka--Kawarthas,15.0,22.32,33.0
73,7381,Printing press operators,3530,Toronto,15.0,20.0,32.0
73,7381,Printing press operators,3540,Kitchener--Waterloo--Barrie,15.0,22.32,33.0
73,7381,Printing press operators,3550,Hamilton--Niagara Peninsula,18.0,23.0,33.0
73,7381,Printing press operators,3560,London,,,
73,7381,Printing press operators,3570,Windsor--Sarnia,15.0,21.38,25.48
73,7381,Printing press operators,3580,Stratford--Bruce Peninsula,15.0,22.32,33.0
73,7381,Printing press operators,3590,Northeast,15.0,22.32,33.0
73,7381,Printing press operators,3595,Northwest,,,
73,7384,"Other trades and related occupations, n.e.c.",3510,Ottawa,16.0,24.0,34.0
73,7384,"Other trades and related occupations, n.e.c.",3515,Kingston--Pembroke,,,
73,7384,"Other trades and related occupations, n.e.c.",3520,Muskoka--Kawarthas,,,
73,7384,"Other trades and related occupations, n.e.c.",3530,Toronto,16.0,25.0,35.5
73,7384,"Other trades and related occupations, n.e.c.",3540,Kitchener--Waterloo--Barrie,16.0,24.0,34.0
73,7384,"Other trades and related occupations, n.e.c.",3550,Hamilton--Niagara Peninsula,16.0,24.0,34.0
73,7384,"Other trades and related occupations, n.e.c.",3560,London,16.0,24.0,34.0
73,7384,"Other trades and related occupations, n.e.c.",3570,Windsor--Sarnia,16.0,24.0,34.0
73,7384,"Other trades and related occupations, n.e.c.",3580,Stratford--Bruce Peninsula,,,
73,7384,"Other trades and related occupations, n.e.c.",3590,Northeast,16.0,21.43,32.79
73,7384,"Other trades and related occupations, n.e.c.",3595,Northwest,,,
74,7441,Residential and commercial installers and servicers,3510,Ottawa,17.0,19.0,28.0
74,7441,Residential and commercial installers and servicers,3515,Kingston--Pembroke,17.0,20.0,32.0
74,7441,Residential and commercial installers and servicers,3520,Muskoka--Kawarthas,16.5,20.0,27.0
74,7441,Residential and commercial installers and servicers,3530,Toronto,16.0,22.0,35.71
74,7441,Residential and commercial installers and servicers,3540,Kitchener--Waterloo--Barrie,17.0,22.0,30.59
74,7441,Residential and commercial installers and servicers,3550,Hamilton--Niagara Peninsula,18.0,22.0,35.0
74,7441,Residential and commercial installers and servicers,3560,London,17.05,20.0,41.83
74,7441,Residential and commercial installers and servicers,3570,Windsor--Sarnia,16.03,19.0,20.0
74,7441,Residential and commercial installers and servicers,3580,Stratford--Bruce Peninsula,17.0,22.0,33.0
74,7441,Residential and commercial installers and servicers,3590,Northeast,17.0,22.0,33.0
74,7441,Residential and commercial installers and servicers,3595,Northwest,17.0,22.0,33.0
74,7442,Waterworks and gas maintenance workers,3510,Ottawa,16.5,30.0,39.0
74,7442,Waterworks and gas maintenance workers,3515,Kingston--Pembroke,,,
74,7442,Waterworks and gas maintenance workers,3520,Muskoka--Kawarthas,,,
74,7442,Waterworks and gas maintenance workers,3530,Toronto,16.5,30.0,39.0
74,7442,Waterworks and gas maintenance workers,3540,Kitchener--Waterloo--Barrie,16.5,30.0,39.0
74,7442,Waterworks and gas maintenance workers,3550,Hamilton--Niagara Peninsula,16.5,30.0,39.0
74,7442,Waterworks and gas maintenance workers,3560,London,16.5,30.0,39.0
74,7442,Waterworks and gas maintenance workers,3570,Windsor--Sarnia,,,
74,7442,Waterworks and gas maintenance workers,3580,Stratford--Bruce Peninsula,,,
74,7442,Waterworks and gas maintenance workers,3590,Northeast,,,
74,7442,Waterworks and gas maintenance workers,3595,Northwest,,,
74,7444,Pest controllers and fumigators,3510,Ottawa,16.0,20.0,31.25
74,7444,Pest controllers and fumigators,3515,Kingston--Pembroke,,,
74,7444,Pest controllers and fumigators,3520,Muskoka--Kawarthas,,,
74,7444,Pest controllers and fumigators,3530,Toronto,16.0,20.0,31.25
74,7444,Pest controllers and fumigators,3540,Kitchener--Waterloo--Barrie,16.0,20.0,31.25
74,7444,Pest controllers and fumigators,3550,Hamilton--Niagara Peninsula,16.0,20.0,31.25
74,7444,Pest controllers and fumigators,3560,London,,,
74,7444,Pest controllers and fumigators,3570,Windsor--Sarnia,,,
74,7444,Pest controllers and fumigators,3580,Stratford--Bruce Peninsula,,,
74,7444,Pest controllers and fumigators,3590,Northeast,,,
74,7444,Pest controllers and fumigators,3595,Northwest,,,
74,7445,Other repairers and servicers,3510,Ottawa,14.35,24.0,36.0
74,7445,Other repairers and servicers,3515,Kingston--Pembroke,,,
74,7445,Other repairers and servicers,3520,Muskoka--Kawarthas,15.0,20.0,31.93
74,7445,Other repairers and servicers,3530,Toronto,15.0,20.0,30.9
74,7445,Other repairers and servicers,3540,Kitchener--Waterloo--Barrie,15.0,20.0,31.5
74,7445,Other repairers and servicers,3550,Hamilton--Niagara Peninsula,15.0,19.31,30.0
74,7445,Other repairers and servicers,3560,London,15.0,20.0,31.93
74,7445,Other repairers and servicers,3570,Windsor--Sarnia,14.35,24.0,36.0
74,7445,Other repairers and servicers,3580,Stratford--Bruce Peninsula,,,
74,7445,Other repairers and servicers,3590,Northeast,,,
74,7445,Other repairers and servicers,3595,Northwest,,,
74,7451,Longshore workers,3510,Ottawa,,,
74,7451,Longshore workers,3515,Kingston--Pembroke,,,
74,7451,Longshore workers,3520,Muskoka--Kawarthas,,,
74,7451,Longshore workers,3530,Toronto,,,
74,7451,Longshore workers,3540,Kitchener--Waterloo--Barrie,,,
74,7451,Longshore workers,3550,Hamilton--Niagara Peninsula,,,
74,7451,Longshore workers,3560,London,,,
74,7451,Longshore workers,3570,Windsor--Sarnia,,,
74,7451,Longshore workers,3580,Stratford--Bruce Peninsula,,,
74,7451,Longshore workers,3590,Northeast,,,
74,7451,Longshore workers,3595,Northwest,,,
74,7452,Material handlers,3510,Ottawa,14.35,18.0,25.0
74,7452,Material handlers,3515,Kingston--Pembroke,15.0,17.31,24.0
74,7452,Material handlers,3520,Muskoka--Kawarthas,14.35,17.0,29.0
74,7452,Material handlers,3530,Toronto,14.35,18.0,26.0
74,7452,Material handlers,3540,Kitchener--Waterloo--Barrie,14.5,19.0,30.0
74,7452,Material handlers,3550,Hamilton--Niagara Peninsula,15.0,17.92,28.85
74,7452,Material handlers,3560,London,14.5,19.0,28.85
74,7452,Material handlers,3570,Windsor--Sarnia,14.35,20.5,31.62
74,7452,Material handlers,3580,Stratford--Bruce Peninsula,16.5,19.0,25.0
74,7452,Material handlers,3590,Northeast,14.35,18.0,27.0
74,7452,Material handlers,3595,Northwest,15.5,21.5,36.0
75,7511,Transport truck drivers,3510,Ottawa,17.0,23.0,31.5
75,7511,Transport truck drivers,3515,Kingston--Pembroke,17.0,23.0,31.25
75,7511,Transport truck drivers,3520,Muskoka--Kawarthas,14.35,23.0,30.06
75,7511,Transport truck drivers,3530,Toronto,16.0,21.67,30.0
75,7511,Transport truck drivers,3540,Kitchener--Waterloo--Barrie,17.0,22.73,31.27
75,7511,Transport truck drivers,3550,Hamilton--Niagara Peninsula,15.87,22.19,30.0
75,7511,Transport truck drivers,3560,London,17.5,22.73,28.85
75,7511,Transport truck drivers,3570,Windsor--Sarnia,16.9,23.75,32.69
75,7511,Transport truck drivers,3580,Stratford--Bruce Peninsula,18.0,22.69,30.8
75,7511,Transport truck drivers,3590,Northeast,16.5,23.0,30.25
75,7511,Transport truck drivers,3595,Northwest,15.5,25.4,32.5
75,7512,"Bus drivers, subway operators and other transit operators",3510,Ottawa,15.0,18.0,31.5
75,7512,"Bus drivers, subway operators and other transit operators",3515,Kingston--Pembroke,15.0,16.0,30.0
75,7512,"Bus drivers, subway operators and other transit operators",3520,Muskoka--Kawarthas,,,
75,7512,"Bus drivers, subway operators and other transit operators",3530,Toronto,16.5,27.12,35.45
75,7512,"Bus drivers, subway operators and other transit operators",3540,Kitchener--Waterloo--Barrie,14.35,18.5,30.0
75,7512,"Bus drivers, subway operators and other transit operators",3550,Hamilton--Niagara Peninsula,15.0,20.0,35.0
75,7512,"Bus drivers, subway operators and other transit operators",3560,London,14.35,17.6,28.0
75,7512,"Bus drivers, subway operators and other transit operators",3570,Windsor--Sarnia,15.0,18.0,30.61
75,7512,"Bus drivers, subway operators and other transit operators",3580,Stratford--Bruce Peninsula,14.35,18.0,26.3
75,7512,"Bus drivers, subway operators and other transit operators",3590,Northeast,14.35,17.69,27.69
75,7512,"Bus drivers, subway operators and other transit operators",3595,Northwest,15.8,19.5,28.85
75,7513,Taxi and limousine drivers and chauffeurs,3510,Ottawa,,,
75,7513,Taxi and limousine drivers and chauffeurs,3515,Kingston--Pembroke,,,
75,7513,Taxi and limousine drivers and chauffeurs,3520,Muskoka--Kawarthas,,,
75,7513,Taxi and limousine drivers and chauffeurs,3530,Toronto,14.35,17.5,33.65
75,7513,Taxi and limousine drivers and chauffeurs,3540,Kitchener--Waterloo--Barrie,14.35,17.0,30.77
75,7513,Taxi and limousine drivers and chauffeurs,3550,Hamilton--Niagara Peninsula,,,
75,7513,Taxi and limousine drivers and chauffeurs,3560,London,,,
75,7513,Taxi and limousine drivers and chauffeurs,3570,Windsor--Sarnia,14.35,17.0,30.77
75,7513,Taxi and limousine drivers and chauffeurs,3580,Stratford--Bruce Peninsula,,,
75,7513,Taxi and limousine drivers and chauffeurs,3590,Northeast,14.35,15.0,24.0
75,7513,Taxi and limousine drivers and chauffeurs,3595,Northwest,14.35,15.91,27.75
75,7514,Delivery and courier service drivers,3510,Ottawa,14.35,18.0,29.0
75,7514,Delivery and courier service drivers,3515,Kingston--Pembroke,14.35,18.0,30.0
75,7514,Delivery and courier service drivers,3520,Muskoka--Kawarthas,14.35,18.0,29.0
75,7514,Delivery and courier service drivers,3530,Toronto,14.35,18.5,29.0
75,7514,Delivery and courier service drivers,3540,Kitchener--Waterloo--Barrie,14.35,17.95,31.0
75,7514,Delivery and courier service drivers,3550,Hamilton--Niagara Peninsula,14.35,16.0,28.85
75,7514,Delivery and courier service drivers,3560,London,14.35,18.68,30.51
75,7514,Delivery and courier service drivers,3570,Windsor--Sarnia,14.35,18.0,29.0
75,7514,Delivery and courier service drivers,3580,Stratford--Bruce Peninsula,14.35,18.0,29.0
75,7514,Delivery and courier service drivers,3590,Northeast,14.35,17.5,30.0
75,7514,Delivery and courier service drivers,3595,Northwest,14.35,18.0,29.0
75,7521,Heavy equipment operators (except crane),3510,Ottawa,19.71,25.0,33.56
75,7521,Heavy equipment operators (except crane),3515,Kingston--Pembroke,21.0,25.0,32.04
75,7521,Heavy equipment operators (except crane),3520,Muskoka--Kawarthas,16.0,23.0,30.0
75,7521,Heavy equipment operators (except crane),3530,Toronto,,,
75,7521,Heavy equipment operators (except crane),3540,Kitchener--Waterloo--Barrie,17.25,28.0,41.0
75,7521,Heavy equipment operators (except crane),3550,Hamilton--Niagara Peninsula,19.71,28.0,41.64
75,7521,Heavy equipment operators (except crane),3560,London,16.0,24.5,40.0
75,7521,Heavy equipment operators (except crane),3570,Windsor--Sarnia,25.0,31.5,41.97
75,7521,Heavy equipment operators (except crane),3580,Stratford--Bruce Peninsula,23.0,27.83,37.0
75,7521,Heavy equipment operators (except crane),3590,Northeast,19.0,25.55,33.62
75,7521,Heavy equipment operators (except crane),3595,Northwest,17.0,25.0,36.01
75,7522,Public works maintenance equipment operators and related workers,3510,Ottawa,16.5,24.5,31.65
75,7522,Public works maintenance equipment operators and related workers,3515,Kingston--Pembroke,20.15,22.5,33.65
75,7522,Public works maintenance equipment operators and related workers,3520,Muskoka--Kawarthas,18.0,24.0,32.69
75,7522,Public works maintenance equipment operators and related workers,3530,Toronto,18.0,24.0,31.25
75,7522,Public works maintenance equipment operators and related workers,3540,Kitchener--Waterloo--Barrie,22.5,25.0,31.0
75,7522,Public works maintenance equipment operators and related workers,3550,Hamilton--Niagara Peninsula,16.35,23.5,30.0
75,7522,Public works maintenance equipment operators and related workers,3560,London,18.0,24.0,32.69
75,7522,Public works maintenance equipment operators and related workers,3570,Windsor--Sarnia,20.0,25.47,32.0
75,7522,Public works maintenance equipment operators and related workers,3580,Stratford--Bruce Peninsula,18.0,24.0,32.69
75,7522,Public works maintenance equipment operators and related workers,3590,Northeast,17.75,24.02,30.0
75,7522,Public works maintenance equipment operators and related workers,3595,Northwest,17.31,23.5,25.97
75,7531,Railway yard and track maintenance workers,3510,Ottawa,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3515,Kingston--Pembroke,,,
75,7531,Railway yard and track maintenance workers,3520,Muskoka--Kawarthas,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3530,Toronto,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3540,Kitchener--Waterloo--Barrie,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3550,Hamilton--Niagara Peninsula,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3560,London,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3570,Windsor--Sarnia,21.67,30.0,36.0
75,7531,Railway yard and track maintenance workers,3580,Stratford--Bruce Peninsula,,,
75,7531,Railway yard and track maintenance workers,3590,Northeast,25.05,31.0,43.75
75,7531,Railway yard and track maintenance workers,3595,Northwest,21.67,30.0,36.0
75,7532,Water transport deck and engine room crew,3510,Ottawa,,,
75,7532,Water transport deck and engine room crew,3515,Kingston--Pembroke,,,
75,7532,Water transport deck and engine room crew,3520,Muskoka--Kawarthas,,,
75,7532,Water transport deck and engine room crew,3530,Toronto,14.35,24.82,32.0
75,7532,Water transport deck and engine room crew,3540,Kitchener--Waterloo--Barrie,,,
75,7532,Water transport deck and engine room crew,3550,Hamilton--Niagara Peninsula,14.85,27.27,30.8
75,7532,Water transport deck and engine room crew,3560,London,,,
75,7532,Water transport deck and engine room crew,3570,Windsor--Sarnia,,,
75,7532,Water transport deck and engine room crew,3580,Stratford--Bruce Peninsula,,,
75,7532,Water transport deck and engine room crew,3590,Northeast,,,
75,7532,Water transport deck and engine room crew,3595,Northwest,,,
75,7533,Boat and cable ferry operators and related occupations,3510,Ottawa,,,
75,7533,Boat and cable ferry operators and related occupations,3515,Kingston--Pembroke,,,
75,7533,Boat and cable ferry operators and related occupations,3520,Muskoka--Kawarthas,,,
75,7533,Boat and cable ferry operators and related occupations,3530,Toronto,,,
75,7533,Boat and cable ferry operators and related occupations,3540,Kitchener--Waterloo--Barrie,,,
75,7533,Boat and cable ferry operators and related occupations,3550,Hamilton--Niagara Peninsula,,,
75,7533,Boat and cable ferry operators and related occupations,3560,London,,,
75,7533,Boat and cable ferry operators and related occupations,3570,Windsor--Sarnia,,,
75,7533,Boat and cable ferry operators and related occupations,3580,Stratford--Bruce Peninsula,,,
75,7533,Boat and cable ferry operators and related occupations,3590,Northeast,,,
75,7533,Boat and cable ferry operators and related occupations,3595,Northwest,,,
75,7534,Air transport ramp attendants,3510,Ottawa,14.5,19.0,28.85
75,7534,Air transport ramp attendants,3515,Kingston--Pembroke,,,
75,7534,Air transport ramp attendants,3520,Muskoka--Kawarthas,,,
75,7534,Air transport ramp attendants,3530,Toronto,14.5,19.0,28.85
75,7534,Air transport ramp attendants,3540,Kitchener--Waterloo--Barrie,,,
75,7534,Air transport ramp attendants,3550,Hamilton--Niagara Peninsula,14.5,19.0,28.85
75,7534,Air transport ramp attendants,3560,London,,,
75,7534,Air transport ramp attendants,3570,Windsor--Sarnia,,,
75,7534,Air transport ramp attendants,3580,Stratford--Bruce Peninsula,,,
75,7534,Air transport ramp attendants,3590,Northeast,,,
75,7534,Air transport ramp attendants,3595,Northwest,,,
75,7535,Other automotive mechanical installers and servicers,3510,Ottawa,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3515,Kingston--Pembroke,,,
75,7535,Other automotive mechanical installers and servicers,3520,Muskoka--Kawarthas,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3530,Toronto,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3540,Kitchener--Waterloo--Barrie,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3550,Hamilton--Niagara Peninsula,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3560,London,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3570,Windsor--Sarnia,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3580,Stratford--Bruce Peninsula,14.35,17.0,30.0
75,7535,Other automotive mechanical installers and servicers,3590,Northeast,15.0,16.0,30.0
75,7535,Other automotive mechanical installers and servicers,3595,Northwest,14.35,16.0,27.0
76,7611,Construction trades helpers and labourers,3510,Ottawa,14.35,20.0,32.0
76,7611,Construction trades helpers and labourers,3515,Kingston--Pembroke,15.0,21.0,37.0
76,7611,Construction trades helpers and labourers,3520,Muskoka--Kawarthas,15.0,21.0,37.0
76,7611,Construction trades helpers and labourers,3530,Toronto,15.0,23.0,40.0
76,7611,Construction trades helpers and labourers,3540,Kitchener--Waterloo--Barrie,16.5,22.0,30.0
76,7611,Construction trades helpers and labourers,3550,Hamilton--Niagara Peninsula,15.0,20.0,37.61
76,7611,Construction trades helpers and labourers,3560,London,15.0,20.0,32.66
76,7611,Construction trades helpers and labourers,3570,Windsor--Sarnia,15.0,21.0,35.0
76,7611,Construction trades helpers and labourers,3580,Stratford--Bruce Peninsula,14.35,20.0,30.0
76,7611,Construction trades helpers and labourers,3590,Northeast,15.0,21.0,37.0
76,7611,Construction trades helpers and labourers,3595,Northwest,15.0,21.0,37.0
76,7612,Other trades helpers and labourers,3510,Ottawa,15.0,20.0,38.0
76,7612,Other trades helpers and labourers,3515,Kingston--Pembroke,14.35,18.0,27.94
76,7612,Other trades helpers and labourers,3520,Muskoka--Kawarthas,14.35,20.0,42.0
76,7612,Other trades helpers and labourers,3530,Toronto,14.63,20.0,37.94
76,7612,Other trades helpers and labourers,3540,Kitchener--Waterloo--Barrie,14.5,18.75,31.27
76,7612,Other trades helpers and labourers,3550,Hamilton--Niagara Peninsula,15.0,18.57,35.49
76,7612,Other trades helpers and labourers,3560,London,15.0,18.0,27.0
76,7612,Other trades helpers and labourers,3570,Windsor--Sarnia,15.0,18.5,29.46
76,7612,Other trades helpers and labourers,3580,Stratford--Bruce Peninsula,,,
76,7612,Other trades helpers and labourers,3590,Northeast,14.35,19.72,32.0
76,7612,Other trades helpers and labourers,3595,Northwest,15.5,20.0,32.0
76,7621,Public works and maintenance labourers,3510,Ottawa,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3515,Kingston--Pembroke,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3520,Muskoka--Kawarthas,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3530,Toronto,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3540,Kitchener--Waterloo--Barrie,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3550,Hamilton--Niagara Peninsula,14.35,25.0,28.0
76,7621,Public works and maintenance labourers,3560,London,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3570,Windsor--Sarnia,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3580,Stratford--Bruce Peninsula,16.0,26.0,33.0
76,7621,Public works and maintenance labourers,3590,Northeast,14.35,26.0,28.0
76,7621,Public works and maintenance labourers,3595,Northwest,16.0,26.0,33.0
76,7622,Railway and motor transport labourers,3510,Ottawa,14.35,17.0,25.0
