X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-79.67055927,43.592588461,20,172386823,T0165,Retirement Home, ,Evergreen Retirement Residence, , , ,820 Scollard Court, , ,Mississauga,L5V0A1,20220428140054,20220426154720
-77.141098852,45.8320704610001,30,172386730,N0062,Retirement Home, ,Chartwell Pembroke Heritage Retirement Residence, , , ,1111 Pembroke Street, , ,Pembroke,K8A8P6,20220428140111,20220426154707
-77.7877601119999,44.1238549400001,43,172386849,N0007,Retirement Home, ,Golden Pond Retirement Residence, , , ,387 Goodrich Road, , ,Codrington,K0K1R0,20220428140000,20220426154723
-81.241815511,42.9708552770001,44,172386853,S0386,Retirement Home, ,Grand Wood Park, , , ,81 Grand Avenue, , ,London,N6C1M2,20220428140036,20220426154724
-75.755493851,45.342837939,65,172386775,N0410,Retirement Home, ,City View Retirement Community, , , ,151 Meadowlands Drive, , ,Ottawa,K2G2S3,20220428140112,20220426154713
-79.914534816,43.231053586,91,172387270,S0010,Retirement Home, ,Villa Italia Retirement Residence, , , ,530 Upper Paradise Road, , ,Hamilton,L9C7W2,20220428135929,20220426154820
-79.7297342689999,43.3688013190001,98,172387153,S0170,Retirement Home, ,Sunrise of Burlington, , , ,5401 Lakeshore Road, , ,Burlington,L7L6S5,20220428140037,20220426154804
-76.5751311289999,44.2550382160001,115,172387087,N0458,Retirement Home, ,Rosewood Retirement Residence, , , ,833 Sutton Mills Court, , ,Kingston,K7P2N9,20220428140054,20220426154755
-83.7884032589999,46.3030067980001,126,172386943,N0146,Retirement Home, ,Light-Haven Home Inc., , , ,38 Desbarats Street, , ,Bruce Mines,P0R1C0,20220428140112,20220426154736
-80.203982084,44.083113321,137,172387124,T0489,Retirement Home, ,Shelburne Retirement Community, , , ,200 Robert Street, , ,Shelburne,L9V3S1,20220428140000,20220426154800
-79.851475898,43.2509392920001,146,172387177,S0349,Retirement Home, ,The Carlisle Retirement Residence, , , ,467 Main Street, , ,Hamilton,L8N1K1,20220428140054,20220426154807
-79.422308798,43.6730373870001,157,172386771,T0178,Retirement Home, ,Christie Gardens, , , ,600 Melita Crescent, , ,Toronto,M6G3Z4,20220428140112,20220426154713
-79.443695914,43.778142804,170,172387004,T0457,Retirement Home, ,One Kenton Place, , , ,3 Kenton Road,Unit 1, ,Toronto,M2R2H6,20220428140037,20220426154744
-79.453995515,43.752645199,188,172386908,T0524,Retirement Home, ,Kensington Place Retirement Residence, , , ,866 Sheppard Avenue, , ,Toronto,M3H2T5,20220428140054,20220426154731
-79.8589954999999,43.2530962920001,198,172386830,S0193,Retirement Home, ,First Place Hamilton, , , ,360 King Street,Suite 241, ,Hamilton,L8N3Y2,20220428140112,20220426154721
-81.241858612,42.9800970790001,211,172386969,S0469,Retirement Home, ,Maple View Terrace, , , ,279 Horton Street, , ,London,N6B1L3,20220428140000,20220426154739
-82.3568801599999,42.9836521240001,212,172386928,S0147,Retirement Home, ,Landmark Village Signature Retirement Community, , , ,1370 L'Heritage Drive, , ,Sarnia,N7S6H8,20220428140037,20220426154734
-79.5873028399999,43.5470502570001,221,172386736,T0100,Retirement Home, ,Chartwell Regency Retirement Residence, , , ,29 Mississauga Road, , ,Mississauga,L5H2H7,20220428135944,20220426154708
-79.218768239,43.740768808,226,172387100,T0139,Retirement Home, ,Scarborough Retirement Residence, , , ,148 Markham Road, , ,Toronto,M1M2Z8,20220428140000,20220426154757
-79.598275093,44.106517254,237,172386889,T0537,Retirement Home, ,Holland Gardens Retirement Residence, , , ,552 Holland Street West, , ,Bradford West Gwillimbury,L3Z4H3,20220428135944,20220426154729
-77.468157241,44.506028321,252,172387240,N0448,Retirement Home, ,Timber Trails Retirement Residence, , , ,167 St. Lawrence Street, , ,Madoc,K0K2K0,20220428140001,20220426154815
-80.563201554,43.60068132,262,172386694,T0080,Retirement Home, ,Chartwell Elmira Retirement Residence, , , ,8 Snyder Avenue, , ,Elmira,N3B2B1,20220428135928,20220426154703
-74.722973182,45.017751725,288,172386685,N0076,Retirement Home, ,Chartwell Chateau Cornwall Retirement Residence, , , ,41 Amelia Street, , ,Cornwall,K6H7E5,20220428140054,20220426154701
-79.575049857,43.7873653,297,172386658,T0475,Retirement Home, ,Casa Dolce Casa, , , ,7890 Pine Valley Drive, , ,Vaughan,L4L2J3,20220428140018,20220426154658
-80.881059303,43.0333159050001,303,172387009,S0345,Retirement Home, ,Oxford Manor Retirement Residence, , , ,276 Oxford Street, , ,Ingersoll,N5C2W1,20220428135914,20220426154744
-79.1307144419999,44.091274173,321,172386806,T0519,Retirement Home, ,Douglas Crossing Retirement Community, , , ,6 Douglas Road, , ,Uxbridge,L9P1S9,20220428135928,20220426154717
-81.027286353,44.154023093,349,172386770,S0197,Retirement Home, ,Choices Living Retirement Residence, , , ,326 12th Street, , ,Hanover,N4N1V6,20220428140054,20220426154713
-81.474092218,43.3465412310001,371,172386824,S0117,Retirement Home, ,Exeter Villa, , , ,155 John Street, , ,Exeter,N0M1S1,20220428140036,20220426154720
-79.26623546,43.801819617,393,172386604,T0291,Retirement Home, ,Bethseda Home (76), , , ,76 Silversted Drive, , ,Toronto,M1S3A5,20220428140111,20220426154651
-75.672739927,45.383374249,401,172386606,N0528,Retirement Home, ,Billings Lodge Retirement Community, , , ,1180 Belanger Avenue, , ,Ottawa,K1H8A2,20220428135959,20220426154651
-78.3606163119999,44.292885444,406,172386634,T0004,Retirement Home, ,Canterbury Gardens Retirement Residence, , , ,1414 Sherbrooke Street, , ,Peterborough,K9J0B1,20220428135914,20220426154655
-79.383995694,43.766386405,423,172386549,T0141,Retirement Home, ,Amica Bayview Village, , , ,15 Barberry Place, , ,Toronto,M2K1G4,20220428135928,20220426154643
-81.2819289289999,43.0305403850001,439,172387069,S0035,Retirement Home, ,Richmond Woods Retirement Residence, , , ,200 North Centre Road, , ,London,N5X0B1,20220428140019,20220426154752
-76.989394783,44.476177637,440,172386538,N0489,Retirement Home, ,Adair Place Retirement Residence, , , ,462 Adair Road, , ,Tamworth,K0K3G0,20220428140036,20220426154642
-78.16454852,43.9654682950001,483,172387266,T0123,Retirement Home, ,Victoria Retirement Living, , , ,100 University Avenue, , ,Cobourg,K9A1C8,20220428140054,20220426154819
-74.632948875,45.31060568,493,172387204,N0280,Retirement Home, ,The Palace, , , ,69 St. Paul Street, , ,Alexandria,K0C1A0,20220428140112,20220426154811
-77.727771386,44.0452213290001,507,172386571,N0084,Retirement Home, ,Applefest Lodge, , , ,120 Elizabeth Street, , ,Brighton,K0K1H0,20220428135959,20220426154646
-79.6004614509999,43.6259857700001,512,172386618,T0263,Retirement Home, ,Bough Beeches Place, , , ,1130 Bough Beeches Boulevard, , ,Mississauga,L4W4G3,20220428135914,20220426154652
-79.372832494,43.8077934130001,553,172386698,T0107,Retirement Home, ,Chartwell Gibson Retirement Residence, , , ,1955 Steeles Avenue, , ,Toronto,M2H3P1,20220428140054,20220426154703
-79.407078477,44.5952095470001,577,172386920,N0509,Retirement Home, ,Lake Simcoe Retirement & Assisted Living, , , ,24 Simcoe Street, , ,Orillia,L3V1G4,20220428140000,20220426154733
-80.3941559949999,43.533545217,578,172386888,T0181,Retirement Home, ,Hillside Residence, , , ,44 St. Charles Street, , ,Maryhill,N0B2B0,20220428140036,20220426154728
-75.646318315,45.3484920450001,585,172386684,N0079,Retirement Home, ,Chartwell Bridlewood Retirement Residence, , , ,3998 Bridle Path Drive, , ,Ottawa,L1T4H4,20220428135944,20220426154701
-79.781820483,43.3421860120001,600,172386686,S0061,Retirement Home, ,Chartwell Christopher Terrace Retirement Residence, , , ,3131 New Street, , ,Burlington,L7N3P8,20220428140111,20220426154701
-80.940040365,44.5653304670001,608,172386669,S0527,Retirement Home, ,Central Place Retirement Community, , , ,855 3rd Avenue, , ,Owen Sound,N4K2K6,20220428140000,20220426154659
-79.244361393,45.3188770770001,614,172386787,N0168,Retirement Home, ,Country Moments Retirement Home, , , ,185 Lakewood Park Road, , ,Huntsville,P1H1Y7,20220428135914,20220426154715
-81.257002719,43.004631182,646,172387198,S0396,Retirement Home, ,The Manor Village at London, , , ,230 Victoria Street, , ,London,N6A2C2,20220428135944,20220426154810
-79.752471595,43.582746055,669,172386705,T0077,Retirement Home, ,Chartwell Heritage Glen Retirement Residence, , , ,6509 Glen Erin Drive, , ,Mississauga,L5N8P9,20220428140018,20220426154704
-81.503962535,43.435293845,675,172387047,S0411,Retirement Home, ,Queensway Retirement Community, , , ,100 Queen Street, , ,Hensall,N0M1X0,20220428135914,20220426154750
-79.470168816,43.698242189,689,172386867,T0207,Retirement Home, ,Harold and Grace Baker Centre, , , ,1 Northwestern Avenue, , ,Toronto,M6M2J7,20220428135929,20220426154726
-75.6690171229999,45.353276844,705,172386927,N0254,Retirement Home, ,Landmark Court, , , ,140 Darlington Private, , ,Ottawa,K1V0X7,20220428140000,20220426154734
-81.4028429809999,43.1878110070001,706,172386898,S0498,Retirement Home, ,Jake's House Community Residence, , , ,139 Main Street, , ,Lucan,N0M2J0,20220428140036,20220426154730
-89.252883766,48.418004361,714,172386699,N0058,Retirement Home, ,Chartwell Glacier Ridge Retirement Residence, , , ,1261 Jasper Drive, , ,Thunder Bay,P7B6Z4,20220428135944,20220426154703
-80.2390147359999,44.509871193,729,172386697,N0071,Retirement Home, ,Chartwell Georgian Traditions Retirement Residence, , , ,57 Trott Boulevard, , ,Collingwood,L9Y0A3,20220428140111,20220426154703
-79.114233911,43.7977251230001,736,172386535,T0449,Retirement Home, ,Abbeylawn Manor Retirement Home, , , ,534 Rodd Avenue, , ,Pickering,L1W2B2,20220428140018,20220426154641
-78.946349665,43.892145547,737,172386689,T0078,Retirement Home, ,Chartwell Colonial Retirement Residence, , , ,101 Manning Road, , ,Whitby,L1N9M2,20220428140000,20220426154702
-80.499195367,42.8526968910001,743,172386799,S0143,Retirement Home, ,Delrose Retirement Residence, , , ,725 Gibraltar Street, , ,Delhi,N4B3C7,20220428135914,20220426154717
-77.10938064,45.81480966,759,172386639,N0405,Retirement Home, ,Carefor Mackay Centre, , , ,700 MacKay Street, , ,Pembroke,K8A1G6,20220428135928,20220426154655
-79.891412518,43.3351890050001,761,172387285,T0184,Retirement Home, ,Waterdown Manor, , , ,335 Dundas Street East, , ,Hamilton,L0R2H0,20220428135945,20220426154822
-79.0722291009999,43.8407973320001,782,172386948,T0585,Retirement Home, ,Livita Parkway Retirement Residence, , , ,1645 Pickering Parkway, , ,Pickering,L1V7E9,20220428135944,20220426154736
-75.6031048089999,45.4448049630001,796,172387269,N0385,Retirement Home, ,Villa Elmsmere Villa, , , ,889 Elmsmere Road, , ,Ottawa,K1J9L5,20220428140001,20220426154819
-75.686780232,45.3948754510001,804,172386779,N0251,Retirement Home, ,Colonel By, , , ,43 Aylmer Avenue, , ,Ottawa,K1S5R4,20220428140018,20220426154714
-80.304988505,42.8343357970001,810,172387089,N0446,Retirement Home, ,Rosewood Senior Living Inc., , , ,121 Colborne Street, , ,Simcoe,N3Y4H4,20220428135914,20220426154755
-79.4541054159999,43.7628856010001,817,172386532,T0179,Retirement Home, ,147 Elder Street Inc., , , ,147 Elder Street, , ,Toronto,M3H5G9,20220428135944,20220426154641
-81.2918831279999,42.9903768780001,824,172386890,S0522,Retirement Home, ,Horizon Place, , , ,760 Horizon Drive, , ,London,N6H5G3,20220428135929,20220426154729
-79.725001699,43.71668198,859,172386621,T0396,Retirement Home, ,Bramalea Retirement Residence, , , ,30 Peel Centre Drive, , ,Brampton,L6T4G8,20220428135928,20220426154653
-82.7367059919999,42.0399550380001,878,172386581,S0456,Retirement Home, ,Augustine Villas Retirement Home And Assisted Living, , , ,54 Spruce Street, , ,Kingsville,N9Y2E5,20220428140018,20220426154647
-79.6335866589999,43.5975755640001,879,172386740,T0111,Retirement Home, ,Chartwell Robert Speck Retirement Residence, , , ,100 Robert Speck Parkway, , ,Mississauga,L4Z0A1,20220428140000,20220426154709
-79.790929073,43.192992985,885,172386874,S0149,Retirement Home, ,Heritage Green Retirement Home, , , ,351 Isaac Brock Drive, , ,Hamilton,L8J1Y1,20220428135914,20220426154727
-79.456720521,43.809997309,901,172386691,T0099,Retirement Home, ,Chartwell Constantia Retirement Residence, , , ,784 Centre Street, , ,Vaughan,L4J9G7,20220428135928,20220426154702
-79.437595689,44.61956675,927,172386672,N0037,Retirement Home, ,Champlain Manor Retirement Residence, , , ,65 Fittons Road, , ,Orillia,L3V3V2,20220428140053,20220426154700
-77.3883022859999,44.1644279650001,945,172386812,N0503,Retirement Home, ,Eden Place Retirement Home, , , ,38 Everett Street, , ,Belleville,K8P3K2,20220428140054,20220426154718
-79.464073764,46.3126081300001,967,172386820,N0044,Retirement Home, ,Empire Living Centre, , , ,425 Fraser Street, , ,North Bay,P1B3X1,20220428140000,20220426154719
-79.930499262,44.7696802520001,968,172386843,N0469,Retirement Home, ,Georgian Bay Seniors Lodge, , , ,7 Harriet Street, , ,Penetanguishene,L9M1K8,20220428140036,20220426154723
-79.867789884,44.1567974500001,1016,172387081,T0243,Retirement Home, ,Riverwood Senior Living, , , ,9 Evans Road,Postal Office Box 938, ,New Tecumseth,L9R1M1,20220428135944,20220426154754
-80.266006419,43.144004754,1020,172387126,S0161,Retirement Home, ,Sheridan Lodge, , , ,6 Sheridan Street, , ,Brantford,N3T2P6,20220428140037,20220426154800
-76.018129399,44.8817718490001,1037,172386765,N0066,Retirement Home, ,Chartwell Willowdale Retirement Residence, , , ,9 Armstrong Drive, , ,Smiths Falls,K7A5H7,20220428140036,20220426154712
-81.58264852,44.0687260510001,1060,172387088,S0518,Retirement Home, ,Rosewood RVilla Senior Living, , , ,22 Park Street, , ,Ripley,N0G2R0,20220428140037,20220426154755
-80.140808458,42.888357114,1078,172387020,S0139,Retirement Home, ,Parkview Meadows Christian Retirement Village - Southview, , , ,72 Town Centre Drive, , ,Townsend,N0A1S0,20220428140054,20220426154746
-77.803042632,44.2928536690001,1088,172386895,T0287,Retirement Home, ,Island Park Retirement Residence, , , ,18 Trent Drive, , ,Campbellford,K0L1L0,20220428140112,20220426154729
-76.137441259,45.1326066870001,1101,172386650,N0270,Retirement Home, ,Carleton Place Terrace by Symphony, , , ,6 Arthur Street, , ,Carleton Place,K7C4S4,20220428140000,20220426154657
-82.7282233889999,42.039547939,1107,172386712,S0060,Retirement Home, ,Chartwell Kingsville Retirement Residence, , , ,240 Main Street, , ,Kingsville,N9Y1A6,20220428135914,20220426154705
-80.198028322,44.4994545930001,1123,172386589,N0103,Retirement Home, ,Bay Haven Senior Care Community, , , ,499 Hume Street, , ,Collingwood,L9Y4H8,20220428135928,20220426154649
-79.439050214,43.794380307,1149,172386563,T0149,Retirement Home, ,Amica Thornhill, , , ,546 Steeles Avenue, , ,Vaughan,L4J1A2,20220428140053,20220426154645
-81.2468066119999,42.9719929770001,1150,172387291,S0451,Retirement Home, ,Waverley Mansion, , , ,10 Grand Avenue, , ,London,N6C1K9,20220428135945,20220426154823
-74.598089059,45.258155872,1185,172387261,N0183,Retirement Home, ,Valley Garden Retirement Centre, , , ,4152 County Road 34, , ,Green Valley,K0C1L0,20220428135929,20220426154818
-76.685835109,44.7727725010001,1192,172387123,N0473,Retirement Home, ,Sharbot Lake Retirement Ltd., , , ,14244 Road 38, , ,Maberly,K0H2P0,20220428140037,20220426154800
-79.8484828969999,43.251307393,1209,172387063,S0514,Retirement Home, ,Residence on Aikman, , , ,19 Aikman Avenue, , ,Hamilton,L8M1P6,20220428140054,20220426154752
-79.445380313,43.7543598,1219,172386933,T0041,Retirement Home, ,L'chaim Retirement Homes Inc., , , ,718 Sheppard Avenue, , ,Toronto,M3H2S6,20220428140112,20220426154734
-79.7158424529999,43.2375697960001,1230,172387113,S0439,Retirement Home, ,Seasons Stoney Creek, , , ,8 Shoreview Place, , ,Hamilton,L8E0J6,20220428140000,20220426154758
-76.5579986239999,44.2566337170001,1241,172386913,N0513,Retirement Home, ,Kingsbridge Retirement Community, , , ,950 Centennial Drive, , ,Kingston,K7M0G8,20220428135944,20220426154732
-75.65277649,45.0190841880001,1276,172386591,N0389,Retirement Home, ,Bayfield Manor Retirement Community, , , ,100 Elvira Street,Postal Office Box 3000, ,Kemptville,K0G1J0,20220428140018,20220426154649
-75.827495873,45.3234297330001,1277,172386751,N0464,Retirement Home, ,Chartwell Stillwater Creek Retirement Residence, , , ,2018 Robertson Road, , ,Ottawa,K2H1C6,20220428140000,20220426154710
-79.875082041,44.7363510490001,1283,172386911,N0496,Retirement Home, ,King Place, , , ,750 King Street, , ,Midland,L4R0B8,20220428135914,20220426154731
-79.313950889,45.0437011280001,1299,172386710,N0055,Retirement Home, ,Chartwell James Street Retirement Residence, , , ,148 James Street, , ,Bracebridge,P1L1S7,20220428135928,20220426154705
-75.695897369,44.5972550130001,1327,172387091,N0444,Retirement Home, ,Royal Brock Retirement Living Inc., , , ,100 Steward Boulevard, , ,Brockville,K6V4W3,20220428140000,20220426154755
-79.469273023,43.7878678050001,1338,172386833,T0058,Retirement Home, ,Four Elms Retirement Residence, , , ,1500 Steeles Avenue, , ,Vaughan,L4J4H6,20220428135944,20220426154721
-74.8955519899999,45.639407025,1359,172386670,N0165,Retirement Home, ,Centre d'Accueil Mon Chez Nous, , , ,2025 Rue Lajoie, , ,Lefaivre,K0B1J0,20220428140018,20220426154659
-78.744388341,44.3463513350001,1375,172386539,T0043,Retirement Home, ,Adelaide Place Retirement Community, , , ,84 Adelaide Street South, , ,Kawartha Lakes,K9V0G6,20220428135959,20220426154642
-82.148797386,42.8801612170001,1379,172386542,S0351,Retirement Home, ,Albany Retirement Village, , , ,423 Albany Street,Postal Office Box 820, ,Petrolia,N0N1R0,20220428135914,20220426154642
-78.929089375,42.9040250730001,1404,172386842,S0478,Retirement Home, ,Garrison Place, , , ,373 Garrison Road, , ,Fort Erie,L2A1N1,20220428140018,20220426154722
-81.328712727,48.4768937690001,1410,172387143,N0441,Retirement Home, ,St. Mary's Gardens, , , ,225 Fifth Avenue, , ,Timmins,P4N0B2,20220428135914,20220426154803
-78.942215265,43.9028945490001,1420,172386566,T0146,Retirement Home, ,Amica Whitby, , , ,200 Kenneth Hobbs Avenue, , ,Whitby,L1R0G6,20220428135944,20220426154645
-79.9337008219999,43.232388685,1427,172386980,S0032,Retirement Home, ,Meadowlands Retirement Residence, , , ,1248 Mohawk Road, , ,Hamilton,L9K1P5,20220428135929,20220426154740
-79.364243696,43.8585762220001,1438,172386981,T0552,Retirement Home, ,Memory & Company, , , ,100 Renfrew Drive, , ,Markham,L3R9R6,20220428140037,20220426154741
-79.3954313899999,43.6731971880001,1456,172386871,T0166,Retirement Home, ,Hazelton Place Retirement Residence, , , ,111 Avenue Road, , ,Toronto,M5R3J8,20220428140054,20220426154726
-78.1662523209999,43.962014395,1466,172386778,T0392,Retirement Home, ,Cobourg Retirement Residence, , , ,310 Division Street, , ,Cobourg,K9A3R3,20220428140112,20220426154714
-80.166733227,43.581070536,1477,172386811,T0112,Retirement Home, ,Eden House Care Facility, , , ,5016 Wellington Road 29,R.R. 2, ,Guelph,N1H6H8,20220428140036,20220426154718
-79.412334415,43.8972112260001,1516,172386629,T0595,Retirement Home, ,Brookside Court/Hilltop Place, , , ,1000 Elgin Mills Road,Unit 980, ,Richmond Hill,L4S1M4,20220428140053,20220426154654
-82.403643973,42.968183019,1540,172387279,S0003,Retirement Home, ,Vision Rest Home, , , ,229 Wellington Street, , ,Sarnia,N7T1G9,20220428140019,20220426154821
-79.423487006,43.7594235020001,1541,172386714,T0092,Retirement Home, ,Chartwell Lansing Retirement Residence, , , ,10 Senlac Road, , ,Toronto,M2N6P8,20220428140036,20220426154705
-79.284489058,43.715619701,1574,172387038,T0538,Retirement Home, ,Presentation Manor, , , ,61 Fairfax Crescent, , ,Toronto,M1L1Z7,20220428140037,20220426154748
-74.99335631,45.4905473960001,1584,172387273,N0422,Retirement Home, ,Villa St. Luc, , , ,839 Rue Cartier,Code Postal 70, ,Curran,K0B1C0,20220428135945,20220426154820
-77.561494137,44.106390747,1606,172387182,N0106,Retirement Home, ,The Crown Ridge Retirement Residence, , , ,106 Crown Street, , ,Quinte West,K8V6R3,20220428140019,20220426154808
-80.370257403,43.708597948,1607,172386642,T0031,Retirement Home, ,Caressant Care - Fergus, , , ,450 Queen Street, , ,Fergus,N1M2Y7,20220428140036,20220426154656
-79.7056741659999,43.415960828,1632,172387280,T0236,Retirement Home, ,Vistamere Retirement Residence, , , ,380 Sherin Drive, , ,Oakville,L6L4J3,20220428140037,20220426154821
-78.171950124,43.9836063980001,1648,172387195,T0237,Retirement Home, ,The Landmark Assisted Living, , , ,130 New Densmore Road, , ,Cobourg,K9A5W2,20220428140054,20220426154809
-82.376331966,42.982363923,1673,172387090,S0126,Retirement Home, ,Rosewood Village, , , ,711 Indian Road, , ,Sarnia,N7T7Z5,20220428135929,20220426154755
-79.547655439,43.678358782,1678,172387018,T0566,Retirement Home, ,Parkland On Eglinton West, , , ,4650 Eglinton Avenue West, , ,Toronto,M9A0E3,20220428140019,20220426154746
-80.498082916,43.4098217900001,1684,172387227,T0133,Retirement Home, ,The Village of Winston Park, , , ,695 Block Line Road, , ,Kitchener,N2E3K1,20220428135914,20220426154814
-79.604322952,43.6282693700001,1699,172387173,T0425,Retirement Home, ,The Beechwood, , , ,1500 Rathburn Road,Unit 1490, ,Mississauga,L4W4L7,20220428135929,20220426154807
-74.6860734699999,45.0241874280001,1708,172387076,N0518,Retirement Home, ,Riverfront Retirement Centre, , , ,1810 Montreal Road, , ,Cornwall,K6H1G2,20220428140037,20220426154753
-75.7371892469999,45.367906244,1726,172387015,N0141,Retirement Home, ,Park Place Seniors' Suites, , , ,120 Central Park Drive, , ,Ottawa,K2C4J6,20220428140054,20220426154745
-79.74189341,43.7872783920001,1750,172387190,T0512,Retirement Home, ,The Helping Hand on Rhapsody, , , ,10 Rhapsody Crescent, , ,Brampton,L6P4E7,20220428135944,20220426154809
-81.002972582,46.4596303750001,1769,172386749,N0069,Retirement Home, ,Chartwell Southwind Retirement Residence, , , ,1645 Paris Street, , ,Greater Sudbury,P3E6L5,20220428135928,20220426154710
-79.794519786,43.3262256080001,1777,172387023,S0352,Retirement Home, ,Pearl and Pine Retirement Residence, , , ,390 Pearl Street, , ,Burlington,L7R0A4,20220428135914,20220426154746
-81.709545828,43.728642886,1793,172386847,S0355,Retirement Home, ,Goderich Place Retirement Residence, , , ,30 Balvina Drive, , ,Goderich,N7A4L5,20220428135929,20220426154723
-81.035315555,44.151048492,1814,172387228,S0501,Retirement Home, ,The Village Seniors Community, , , ,101 10th Street, , ,Hanover,N4N1M9,20220428140019,20220426154814
-79.224896342,43.7548516100001,1815,172386663,T0122,Retirement Home, ,Cedarbrook Lodge Retirement Residence, , , ,520 Markham Road, , ,Toronto,M1H3A1,20220428140036,20220426154658
-75.6589741189999,45.348026244,1844,172387306,N0401,Retirement Home, ,Windsor Park Manor, , , ,990 Hunt Club Road, , ,Ottawa,K1V8S8,20220428140037,20220426154825
-75.77784256,45.366613842,1860,172387235,N0378,Retirement Home, ,The Westwood, , , ,2370 Carling Avenue, , ,Ottawa,K2B8G9,20220428140054,20220426154815
-79.299107076,43.8630764260001,1871,172387160,T0202,Retirement Home, ,Sunrise Senior Living of Unionville, , , ,38 Swansea Road, , ,Markham,L3R5K2,20220428140112,20220426154805
-75.738269649,45.3836343470001,1883,172386817,N0018,Retirement Home, ,Embassy West Senior Living, , , ,1400 Carling Avenue, , ,Ottawa,K1Z7L8,20220428140112,20220426154719
-79.421128483,44.61280155,1896,172387249,N0260,Retirement Home, ,Tudhope Retirement Inc., , , ,127 Peter Street, , ,Orillia,L3V4Z4,20220428140001,20220426154817
-79.7175954749999,43.4806651390001,1904,172386726,T0083,Retirement Home, ,Chartwell Oakville Retirement Residence, , , ,180 Oak Park Boulevard, , ,Oakville,L6H0A6,20220428140018,20220426154707
-79.4400613239999,43.895630225,1910,172387067,T0063,Retirement Home, ,Richmond Hill Retirement Residence, , , ,70 Bernard Avenue, , ,Richmond Hill,L4C0W7,20220428135914,20220426154752
-79.9837419359999,43.2090301790001,1924,172386882,S0125,Retirement Home, ,Highgate Residence, , , ,325 Fiddlers Green Road, , ,Hamilton,L9G1W9,20220428135929,20220426154728
-79.523470124,43.597905869,1951,172386826,T0281,Retirement Home, ,Fairfield Residence, , , ,10 Fairfield Avenue, , ,Toronto,M8V2H9,20220428140054,20220426154720
-75.646632516,45.3552188460001,1966,172386892,N0253,Retirement Home, ,Hunt Club Manor, , , ,1351 Hunt Club Road, , ,Ottawa,K1V1A6,20220428140112,20220426154729
-78.28662086,43.96625019,1978,172387085,T0575,Retirement Home, ,Roseglen Village, , , ,53 Wellington Street, , ,Port Hope,L1A2M5,20220428140000,20220426154755
-81.2768965229999,42.987789778,1990,172386769,S0231,Retirement Home, ,Chelsey Park Retirement Community, , , ,312 Oxford Street, , ,London,N6H4N7,20220428140036,20220426154713
-79.254510447,43.7003309990001,2018,172387065,T0180,Retirement Home, ,Retirement Suites by the Lake, , , ,2121 Kingston Road, , ,Toronto,M1N1T5,20220428140054,20220426154752
-74.90026607,45.3843601820001,2028,172386935,N0180,Retirement Home, ,Le Manoir Caledonia, , , ,138 Caledonia Road, , ,Saint Isidore,K0C2B0,20220428140112,20220426154735
-80.2474737169999,43.1785313610001,2047,172386626,S0178,Retirement Home, ,Brierwood Gardens, , , ,425 Park Road, , ,Brantford,N3R7G5,20220428140018,20220426154653
-79.3406588779999,43.734239401,2048,172386803,T0272,Retirement Home, ,Donway Place, , , ,8 The Donway East, , ,Toronto,M3C3R7,20220428140000,20220426154717
-82.382054731,42.5823766520001,2054,172387002,S0433,Retirement Home, ,Oaks Retirement Village, , , ,80 McNaughton Avenue, , ,Wallaceburg,N8A1R9,20220428135914,20220426154744
-74.7592589929999,45.0114460230001,2066,172387075,N0239,Retirement Home, ,Riverdale Terrace Waterfront Retirement Residence, , , ,1200 Second Street, , ,Cornwall,K6J1J3,20220428135929,20220426154753
-82.18674297,42.5848732630001,2076,172387016,S0447,Retirement Home, ,Park Street Place, , , ,650 Park Street, , ,Dresden,N0P1M0,20220428140037,20220426154745
-79.8523312029999,43.306743302,2094,172386930,S0233,Retirement Home, ,LaSalle Park Retirement Community, , , ,18 Plains Road, , ,Burlington,L7T1E9,20220428140054,20220426154734
-79.403611505,43.8198280130001,2104,172386846,T0269,Retirement Home, ,Glynnwood, , , ,7700 Bayview Avenue, , ,Markham,L3T5W1,20220428140112,20220426154723
-79.920319556,43.6623390620001,2117,172386988,T0169,Retirement Home, ,Mountainview Residence, , , ,222 Mountainview Road North, , ,Halton Hills,L7G3R2,20220428140000,20220426154742
-79.526489289,43.1859864960001,2118,172386944,S0237,Retirement Home, ,Lincoln Park Retirement Residence, , , ,265 Main Street, , ,Grimsby,L3M1P7,20220428140037,20220426154736
-80.2791712269999,43.185780261,2128,172386756,S0057,Retirement Home, ,Chartwell Tranquility Place Retirement Residence, , , ,436 Powerline Road, , ,Brantford,N3T5L8,20220428135944,20220426154711
-80.2190165279999,44.499794792,2133,172387027,N0139,Retirement Home, ,Pine Villa Retirement, , , ,120 Pine Street, , ,Collingwood,L9Y2N9,20220428140019,20220426154747
-89.238587866,48.4402261650001,2139,172387231,N0497,Retirement Home, ,The Walford Thunder Bay, , , ,20 Pine Street, , ,Thunder Bay,P3A5W4,20220428135914,20220426154814
-78.278002256,43.951895988,2155,172387184,T0515,Retirement Home, ,The Dynasty of Port Hope Retirement Residence, , , ,164 Peter Street, , ,Port Hope,L1A1C6,20220428135929,20220426154808
